Equity name,Ann Date,Prev Ann Date,Next Ann Date,EPS,Surprise,PE,PE Change,Up Down Flag,Beat Miss Flag,Sector,Quarter,%Px Chg,Surprise 8,Surprise 7,Surprise 6,Surprise 5,Surprise 4,Surprise 3,Surprise 2,Surprise 1
IR US Equity,2022-02-23,2021-11-03,2022-05-04,0.68,0.1429,37.96,0.09933391253982049,0,1,6,3.0,-0.0321,0.1198,0.12240000000000001,0.1429,0.24280000000000002,0.1502,0.0438,0.04650000000000001,0.09380000000000001
EIX US Equity,2023-02-23,2022-11-01,2023-05-02,1.15,0.052199999999999996,14.43,0.1627719580983078,1,1,8,3.0,0.0421,-0.0196,0.09029999999999999,0.14529999999999998,0.0125,0.1015,-0.0437,0.0756,0.11449999999999999
MAA US Equity,2020-10-28,2020-07-29,2021-02-03,0.518,-0.0335,56.56,0.08999807284640582,1,0,5,2.0,0.0098,-0.14150000000000001,0.5799,0.0907,0.6598,0.08789999999999999,0.37799999999999995,-0.2975,0.1784
KHC US Equity,2021-10-27,2021-08-04,2022-02-16,0.65,0.1168,12.4,-0.08487084870848716,0,1,3,2.0,-0.0011,0.09759999999999999,0.045,0.1409,0.094,0.125,0.0264,0.11939999999999999,0.2402
EL US Equity,2022-02-03,2021-11-02,2022-05-03,3.01,0.1489,51.27,0.17268984446477598,0,1,3,3.0,-0.050300000000000004,0.6,0.0,0.0,-0.08560000000000001,0.18460000000000001,0.052199999999999996,0.3166,0.1391
CNC US Equity,2020-04-28,2020-02-04,2020-07-28,0.86,-0.10880000000000001,18.22,0.15025252525252508,0,0,3,0.0,-0.051500000000000004,0.08220000000000001,0.04019999999999999,0.0072,0.031400000000000004,0.0323,-0.0129,0.3084,0.013500000000000002
CSX US Equity,2023-07-20,2023-04-20,2023-10-19,0.49,-0.008100000000000001,17.76,0.13919178960872358,0,0,6,1.0,-0.0371,0.0602,-0.0761,-0.0024,-0.0356,0.025099999999999997,0.02,0.0181,-0.021
PARA US Equity,2022-11-02,2022-08-04,2023-02-16,0.39,-0.1447,9.97,-0.09936766034327005,0,0,1,2.0,-0.1242,1.103,3.2857,0.7175,7.0,1.9125999999999999,0.0,-0.375,-0.6679999999999999
AVB US Equity,2020-10-28,2020-07-29,2021-02-03,0.824,-0.1168,36.69,0.02486033519553077,1,0,5,2.0,0.0258,1.1912,-0.0909,0.6135,-0.19820000000000002,-0.2668,0.2501,-0.10310000000000001,-0.20980000000000001
DUK US Equity,2021-08-05,2021-05-10,2021-11-04,1.15,0.0512,15.31,-0.008419689119170903,1,1,8,1.0,0.011200000000000002,-0.0981,-0.0559,0.0452,-0.0326,0.0644,-0.0189,-0.018799999999999997,0.048499999999999995
AVB US Equity,2023-07-31,2023-04-26,2023-10-25,2.59,1.286,20.44,0.09071504802561381,0,1,5,1.0,-0.0040999999999999995,0.4551,0.23600000000000002,0.3973,0.6881999999999999,0.4263,0.051699999999999996,0.2639,-0.0374
TT US Equity,2020-07-29,2020-05-05,2020-10-28,1.27,0.7001000000000001,21.76,0.19626168224299056,1,1,6,1.0,0.0652,0.0291,0.1325,0.0334,-0.0239,0.0121,0.629,0.11470000000000001,0.275
EMN US Equity,2021-10-28,2021-08-02,2022-01-27,2.46,0.0029,11.47,-0.22968435191403624,0,1,0,2.0,-0.0546,0.018000000000000002,0.0252,0.305,-0.292,0.023,0.0572,-0.026000000000000002,-0.028399999999999998
CTVA US Equity,2021-05-04,2021-02-03,2021-08-06,0.79,0.2191,48.56,0.0158995815899583,0,1,3,0.0,-0.0424,0.2446,1.5,0.4595,0.10289999999999999,0.1946,0.0256,0.5513,0.1085
MNST US Equity,2021-08-05,2021-05-06,2021-11-04,0.375,0.10619999999999999,35.68,-0.05981554677206857,1,1,3,1.0,0.0546,-0.0026,0.1411,-0.09519999999999999,0.0101,-0.27140000000000003,-0.0894,-0.0196,-0.0653
GL US Equity,2021-02-02,2020-10-21,2021-04-21,1.74,0.0158,14.91,0.18145800316957228,0,1,5,3.0,-0.018799999999999997,0.0313,0.0209,0.010700000000000001,0.0059,-0.0335,-0.0572,0.0204,-0.0383
KR US Equity,2022-12-01,2022-09-09,2023-03-02,0.88,0.0745,11.97,0.0033528918692373733,0,1,3,3.0,-0.0159,0.0040999999999999995,0.018600000000000002,0.0632,0.2018,0.047400000000000005,0.0538,0.039900000000000005,0.10369999999999999
DHI US Equity,2021-11-09,2021-07-22,2022-02-02,3.7,0.09179999999999999,7.3,-0.19337016574585641,1,1,2,2.0,0.0518,0.1335,0.3796,0.4167,0.2267,-0.08199999999999999,0.044000000000000004,0.1884,0.12689999999999999
COR US Equity,2021-05-05,2021-02-04,2021-08-04,2.53,0.019799999999999998,14.91,0.1908945686900958,0,1,3,0.0,-0.0559,0.06509999999999999,0.0292,0.0074,0.021,0.0849,0.0019,0.0342,0.061399999999999996
HRL US Equity,2021-05-20,2021-02-18,2021-09-02,0.42,0.024399999999999998,28.34,-0.014260869565217438,1,1,3,1.0,0.0737,0.028300000000000002,-0.115,0.0241,-0.022000000000000002,0.0235,0.0069,0.018000000000000002,-0.0152
J US Equity,2021-11-23,2021-08-03,2022-02-08,1.58,0.0109,21.02,0.04162537165510405,0,1,6,3.0,-0.0175,-0.0613,-0.0005,0.0191,0.0373,-0.010700000000000001,0.0259,0.021400000000000002,-0.0195
COO US Equity,2021-12-02,2021-09-02,2022-03-03,0.82,-0.0273,7.05,-0.013986013986014068,1,0,3,3.0,0.036000000000000004,-0.004,-0.0006,0.0199,0.0805,-0.1175,-0.009300000000000001,-0.0391,0.041100000000000005
TGT US Equity,2023-05-17,2023-02-28,2023-08-16,2.05,0.1674,26.16,-0.06236559139784936,1,1,2,1.0,0.0258,-0.2183,0.0673,-0.1953,0.1805,-0.0083,0.24109999999999998,0.4276,0.2811
DHI US Equity,2021-04-22,2021-01-26,2021-07-22,2.53,0.16210000000000002,10.35,0.10106382978723394,1,1,2,0.0,0.0174,0.4167,0.2267,-0.08199999999999999,0.044000000000000004,0.1884,0.12689999999999999,0.09179999999999999,0.0909
LHX US Equity,2020-10-30,2020-07-31,2021-01-29,2.84,0.0526,22.19,-0.06014400677678944,0,1,6,3.0,-0.0113,-0.0383,0.028999999999999998,0.032799999999999996,0.011000000000000001,0.0085,0.0264,0.0809,0.0159
LIN US Equity,2022-02-10,2021-10-28,2022-04-28,2.77,0.0359,32.41,0.12887495646116331,1,1,0,3.0,0.0155,0.037000000000000005,0.016,0.056799999999999996,0.10859999999999999,0.0874,0.052300000000000006,0.042699999999999995,0.058499999999999996
HBAN US Equity,2022-07-21,2022-04-21,2022-10-21,0.36,0.0682,9.4,-0.44047619047619047,1,1,5,1.0,0.029300000000000003,0.0676,0.12,0.1441,0.1285,0.0479,0.027000000000000003,0.0617,0.0104
CF US Equity,2021-11-03,2021-08-09,2022-02-15,-0.861,0.0,18.48,-0.27812500000000007,1,0,0,2.0,0.0067,-0.1707,0.2306,0.13949999999999999,0.0286,-0.34380000000000005,-0.0711,-0.0447,-0.1036
RSG US Equity,2023-07-31,2023-04-27,2023-10-26,1.41,0.0731,29.92,0.11061618411284346,1,1,6,1.0,0.006500000000000001,0.0063,0.0313,0.1367,0.12210000000000001,0.044800000000000006,0.0757,0.0922,0.0754
PAYC US Equity,2021-11-02,2021-08-03,2022-02-08,0.92,0.0155,169.2,0.34531287270414235,0,1,7,2.0,-0.0739,0.10279999999999999,0.015700000000000002,0.0455,0.1681,0.0735,0.124,0.0591,0.0297
BMY US Equity,2023-04-27,2023-02-02,2023-07-27,2.05,0.041100000000000005,17.37,-0.08482613277133821,0,1,3,0.0,-0.006,0.2,0.1399,0.2121,0.2905,0.0095,0.1192,0.1293,-0.109
ZTS US Equity,2022-05-05,2022-02-15,2022-08-04,1.32,0.0706,40.13,-0.23034138856923658,0,1,3,0.0,-0.030600000000000002,0.0291,-0.060599999999999994,0.0029,0.0698,0.0438,0.0034999999999999996,-0.021,-0.0172
CNP US Equity,2023-07-27,2023-04-27,2023-10-26,0.28,0.0332,18.57,0.0587229190421894,0,1,8,1.0,-0.0269,-0.0461,-0.013000000000000001,-0.005,-0.0032,0.1284,0.0417,-0.0031,0.1268
WFC US Equity,2023-01-13,2022-10-14,2023-04-14,1.46,0.09609999999999999,12.63,0.18703007518796988,1,1,5,3.0,0.0325,0.0526,0.1838,0.0318,0.1721,0.217,0.1093,0.0767,0.0895
LHX US Equity,2022-07-28,2022-04-28,2022-10-27,3.23,0.028999999999999998,23.34,-0.007230965546575985,1,1,6,2.0,0.0353,0.019799999999999998,0.053,0.0106,0.0521,0.0088,0.0021,0.0031,-0.0383
IVZ US Equity,2021-04-27,2021-01-26,2021-07-27,0.68,0.09849999999999999,10.46,0.23058823529411776,0,1,5,0.0,-0.0026,0.049699999999999994,0.06849999999999999,-0.1866,-0.23829999999999998,-0.0953,0.1421,0.0548,0.10949999999999999
TGT US Equity,2020-05-20,2020-03-03,2020-08-19,0.59,-0.1074,22.36,0.39141257000622276,0,0,2,1.0,-0.0287,-0.2897,0.2747,0.0658,0.0475,0.6241,0.07919999999999999,0.7426999999999999,1.1284999999999998
SYK US Equity,2021-10-28,2021-07-27,2022-01-27,2.2,-0.0368,33.26,0.02181259600614438,0,0,3,2.0,-0.0088,0.009399999999999999,0.069,0.0705,0.0575,-0.050199999999999995,-0.0106,0.0060999999999999995,-0.0048
FDX US Equity,2021-06-24,2021-03-18,2021-09-21,5.01,0.0012,17.3,0.06988249845392702,0,1,6,1.0,-0.0387,0.0131,0.2602,0.1353,-0.3157,0.0007000000000000001,-0.0125,0.1325,-0.1121
CLX US Equity,2022-08-03,2022-05-02,2022-11-01,0.93,0.006500000000000001,34.39,0.01896296296296307,0,1,3,1.0,-0.0471,0.17120000000000002,0.25370000000000004,0.978,0.0,0.4359,0.2531,0.4985,0.2253
HLT US Equity,2022-07-27,2022-05-03,2022-10-26,1.29,0.23329999999999998,35.49,-0.43630876747141034,1,1,2,1.0,0.0751,0.0319,0.0797,0.0728,0.0103,0.0316,0.0925,0.3065,0.049699999999999994
CNP US Equity,2020-11-05,2020-08-06,2021-02-25,0.34,0.11109999999999999,7.96,0.044619422572178546,1,1,8,2.0,0.051500000000000004,0.0738,0.13970000000000002,-0.0105,0.2632,0.18710000000000002,0.4938,0.08460000000000001,0.3942
KO US Equity,2023-02-14,2022-10-25,2023-04-24,0.45,0.0022,25.55,0.13555555555555565,0,1,3,3.0,-0.0167,0.061799999999999994,0.0336,0.042199999999999994,0.033,0.0040999999999999995,0.0663,0.0848,0.049400000000000006
MHK US Equity,2021-10-28,2021-07-29,2022-02-10,3.95,0.037000000000000005,11.39,-0.11085089773614365,0,1,6,3.0,-0.10980000000000001,0.0256,0.045899999999999996,0.3503,0.0377,-0.0068000000000000005,0.0282,0.3057,0.0286
IRM US Equity,2020-11-05,2020-08-06,2021-02-24,0.31,0.0197,31.15,0.2652315190901704,1,1,5,2.0,0.0323,0.106,0.13019999999999998,0.018799999999999997,0.0941,0.08990000000000001,0.195,0.0526,0.0
PKG US Equity,2023-04-24,2023-01-25,2023-07-24,2.2,-0.028300000000000002,13.07,0.13652173913043475,0,0,6,0.0,-0.0727,0.0438,-0.019799999999999998,0.0664,0.0407,0.0263,0.1736,0.06269999999999999,0.1858
KHC US Equity,2022-02-16,2021-10-27,2022-04-27,0.79,0.2402,12.13,-0.021774193548387055,1,1,3,3.0,0.0559,0.0143,0.09759999999999999,0.045,0.1409,0.094,0.125,0.0264,0.11939999999999999
SNA US Equity,2023-02-02,2022-10-20,2023-04-20,4.42,0.0633,13.62,0.010385756676557722,1,1,6,3.0,0.0304,0.0021,0.0246,0.0301,0.057699999999999994,0.0187,0.0165,0.0707,0.1116
AEE US Equity,2021-11-03,2021-08-05,2022-02-17,1.65,0.0248,21.2,-0.035925420645747996,1,1,8,2.0,0.0021,0.0297,0.145,0.0571,0.1131,0.0029,-0.0196,0.0083,-0.0204
MDLZ US Equity,2022-01-27,2021-11-02,2022-04-26,0.71,-0.019299999999999998,22.87,0.029716343989194094,0,0,3,3.0,-0.015600000000000001,0.0728,0.0433,0.0999,0.107,0.0429,0.0771,0.048499999999999995,0.0701
SJM US Equity,2020-08-25,2020-06-04,2020-11-24,2.37,0.41409999999999997,13.74,-0.1428571428571429,1,1,3,2.0,0.0687,0.3119,0.2041,0.11220000000000001,0.1877,0.019299999999999998,0.1531,0.12179999999999999,0.0742
ICE US Equity,2022-05-05,2022-02-03,2022-08-04,1.43,0.0149,28.41,-0.03825321597833442,0,1,5,0.0,-0.07490000000000001,0.0027,0.0286,0.0542,0.0453,0.0137,-0.0070999999999999995,0.0291,0.0369
BLDR US Equity,2020-07-30,2020-04-30,2020-10-29,0.67,0.898,9.67,0.6279461279461278,1,1,6,1.0,0.0111,1.0109000000000001,0.8741,0.45549999999999996,1.1214,0.45799999999999996,0.5257000000000001,0.3289,0.2733
EIX US Equity,2020-10-27,2020-07-28,2021-02-25,1.67,0.17850000000000002,10.64,-0.17901234567901236,0,1,8,2.0,-0.0216,-0.028900000000000002,0.016200000000000003,0.3259,0.1058,-0.0332,-0.0739,0.1174,-0.0092
GWW US Equity,2023-04-27,2023-02-02,2023-07-27,9.61,0.13019999999999998,21.43,0.13868225292242298,1,1,2,0.0,0.0554,0.038900000000000004,-0.0025,-0.0105,0.018000000000000002,-0.0013,0.0354,0.0559,0.020499999999999997
PCAR US Equity,2021-04-27,2021-01-26,2021-07-27,0.9,0.0664,22.94,-0.006926406926406892,0,1,2,0.0,-0.022099999999999998,0.24239999999999998,0.19079999999999997,0.11449999999999999,0.1349,0.11539999999999999,0.12,-0.1067,0.0097
NWSA US Equity,2020-08-06,2020-05-07,2020-11-05,-0.03,0.6429,15.21,0.5425963488843815,1,1,1,1.0,0.0611,4.7813,0.1189,0.32130000000000003,0.6429,2.4783,0.6667000000000001,2.0631,0.0
AON US Equity,2023-02-03,2022-10-28,2023-04-28,3.89,0.0594,24.91,0.09832451499118178,0,1,5,3.0,-0.028999999999999998,0.0405,0.11199999999999999,-0.0533,-0.0397,-0.0431,0.0086,-0.023,-0.026000000000000002
WELL US Equity,2023-07-31,2023-05-02,2023-10-30,0.2,0.25,237.91,0.06195598803731639,1,1,5,1.0,0.0298,-0.0546,-0.0361,-0.532,0.8814,0.21739999999999998,-0.2029,-0.39520000000000005,0.2183
PKG US Equity,2023-01-25,2022-10-24,2023-04-24,2.35,0.0557,11.5,0.1806981519507187,1,1,6,3.0,0.0733,-0.019799999999999998,0.0664,0.0407,0.0263,0.1736,0.06269999999999999,0.1858,-0.028300000000000002
CTRA US Equity,2020-04-30,2020-02-20,2020-07-30,0.14,0.037000000000000005,17.02,0.5744680851063828,0,1,4,0.0,-0.06480000000000001,0.191,-0.1863,0.0297,-0.0681,0.0326,0.2207,0.3846,1.2727
TXN US Equity,2020-04-21,2020-01-22,2020-07-21,1.24,0.2563,19.18,-0.21810028536485937,1,1,7,0.0,0.0481,0.081,0.1653,0.0127,0.0898,0.2072,0.2643,0.13369999999999999,0.6972
BAC US Equity,2021-04-15,2021-01-19,2021-07-14,0.86,0.3251,15.86,0.025873221216041298,0,1,5,0.0,-0.0286,0.1491,0.0925,0.0398,-0.021400000000000002,0.0753,0.0861,0.1972,0.3394
NEE US Equity,2023-01-25,2022-10-28,2023-04-25,0.51,0.0345,34.55,0.14555702917771884,0,1,8,3.0,-0.08710000000000001,-0.0167,0.0499,-0.0040999999999999995,0.2005,0.08560000000000001,0.059800000000000006,0.0758,0.0966
TRGP US Equity,2021-11-04,2021-08-05,2022-02-24,0.698,0.3094,30.38,-0.16607191874828442,1,1,4,2.0,0.0182,-0.2167,0.1943,-0.9799,-0.0014000000000000002,-0.33409999999999995,0.25370000000000004,-0.8784000000000001,-0.4864
SMCI US Equity,2022-05-03,2022-02-01,2022-08-09,0.155,0.3839,10.88,-0.40578918623702886,1,1,7,0.0,0.3121,0.1918,0.0833,0.06849999999999999,0.2359,-0.0412,0.21030000000000001,0.1032,0.1245
IQV US Equity,2020-10-20,2020-07-22,2021-02-10,1.63,0.07730000000000001,90.07,0.09188992605164259,1,1,3,2.0,0.0576,0.044199999999999996,0.0256,0.022400000000000003,0.0481,0.0265,0.027000000000000003,0.1746,0.0518
GE US Equity,2022-04-26,2022-01-25,2022-07-26,0.24,0.2245,39,0.0945832163906819,0,1,6,0.0,-0.10339999999999999,0.25379999999999997,0.1344,0.45909999999999995,0.46869999999999995,1.0,0.0644,-0.2521,1.1024
MPC US Equity,2023-05-02,2023-01-31,2023-08-01,6.09,0.0834,4.32,-0.011441647597253968,0,1,4,0.0,-0.044800000000000006,0.5572,11.8333,0.8985,0.33159999999999995,0.004699999999999999,0.8083,0.0507,0.1631
LW US Equity,2021-01-07,2020-10-07,2021-04-07,0.659,0.0608,35.48,0.3097083794758213,0,1,3,3.0,-0.0121,0.7227,0.4911,0.272,0.6629,0.4409,-0.47229999999999994,0.0377,-0.1124
MSFT US Equity,2021-01-26,2020-10-27,2021-04-27,2.03,0.2494,33.05,-0.021030805687203835,1,1,7,3.0,0.0025,0.0109,0.0231,-0.0279,0.014199999999999999,0.0708,0.0956,0.12960000000000002,0.0949
NVR US Equity,2023-04-25,2023-01-31,2023-07-25,99.89,0.1204,11.72,0.2508004268943438,0,1,2,0.0,-0.0356,-0.12,0.0836,-0.0013,-0.0173,0.1266,0.0005,0.08349999999999999,0.1292
UDR US Equity,2022-07-26,2022-04-26,2022-10-26,0.01,-0.8484999999999999,219.24,-0.15925911722974262,1,0,5,1.0,0.0076,-0.1753,0.34020000000000006,-0.10710000000000001,-0.12279999999999999,8.0517,-0.1892,0.04,-0.2784
FDS US Equity,2021-03-30,2020-12-21,2021-06-29,2.72,-0.0062,28.01,-0.10195575504969545,0,0,1,0.0,-0.038900000000000004,0.0346,0.0953,-0.024900000000000002,0.1728,0.0992,0.07719999999999999,0.053,-0.017
UNH US Equity,2023-07-14,2023-04-14,2023-10-13,6.14,0.0316,21.51,-0.004627487274409869,1,1,3,1.0,0.0724,-0.1109,-0.0102,0.0151,0.0233,0.0297,0.0487,0.0318,0.0381
STLD US Equity,2021-07-19,2021-04-19,2021-10-18,3.329,-0.01,8.78,-0.3393528969149737,1,0,0,1.0,0.021099999999999997,0.0101,0.0998,0.07,0.057699999999999994,0.0405,0.0702,0.016200000000000003,0.0329
DIS US Equity,2020-11-12,2020-08-04,2021-02-11,-0.2,0.7256999999999999,91.17,1.1421522556390977,1,1,1,3.0,0.021,-0.42200000000000004,0.1402,-0.0738,0.8595999999999999,-0.2434,0.444,1.5079,0.0
NTAP US Equity,2022-11-29,2022-08-24,2023-02-22,1.48,0.11109999999999999,16.07,-0.0468564650059311,0,1,7,3.0,-0.0582,0.0482,0.0766,0.0095,0.15539999999999998,0.1334,0.0748,0.1467,0.047400000000000005
CMI US Equity,2021-08-03,2021-05-04,2021-11-02,4.1,0.0126,15.58,-0.2260307998012916,1,1,2,2.0,0.0174,-0.0383,0.17309999999999998,-0.0042,-0.4165,0.1369,-0.1821,-0.1374,-0.0536
ICE US Equity,2021-04-29,2021-02-04,2021-07-29,1.34,0.023700000000000002,27.58,-0.02406227883934897,0,1,5,0.0,-0.011699999999999999,0.0137,-0.0070999999999999995,0.0291,0.0369,0.0149,0.0245,0.0621,-0.0026
IT US Equity,2020-05-07,2020-02-04,2020-08-04,1.2,3.0677999999999996,32.86,-0.4818669189530117,1,1,7,0.0,0.0764,0.3547,0.2376,0.3055,0.2955,0.8975,0.9460999999999999,0.73,0.48700000000000004
GWW US Equity,2022-10-28,2022-07-29,2023-02-02,8.27,0.1437,17.51,-0.025598219254312604,1,1,2,2.0,0.0711,-0.0105,0.018000000000000002,-0.0013,0.0354,0.0559,0.020499999999999997,0.13019999999999998,0.0216
MA US Equity,2022-07-28,2022-04-28,2022-10-27,2.56,0.08289999999999999,32.0,-0.17269906928645296,1,1,5,1.0,0.026699999999999998,0.0208,0.0241,0.0311,0.0508,0.0252,0.0313,0.028300000000000002,0.0436
BK US Equity,2021-07-15,2021-04-16,2021-10-19,1.13,0.13,12.65,0.05153782211138824,0,1,5,1.0,-0.012199999999999999,0.13019999999999998,0.0070999999999999995,0.1394,0.099,0.0259,0.0058,-0.001,0.0359
IEX US Equity,2022-10-26,2022-07-26,2023-01-31,2.14,0.1134,25.85,-0.027830011282436895,0,1,6,2.0,-0.0104,0.0064,0.0083,0.0676,0.031,0.1247,0.0381,0.0352,0.0415
LLY US Equity,2021-04-27,2021-01-29,2021-08-03,1.87,-0.115,24.88,0.09942554131683612,0,0,3,0.0,-0.0268,-0.0521,0.1795,0.0264,-0.2364,0.17370000000000002,0.0028000000000000004,-0.0031,-0.012199999999999999
BLK US Equity,2021-01-14,2020-10-13,2021-04-15,10.18,0.1234,23.0,0.22666666666666657,0,1,5,3.0,-0.04650000000000001,0.1183,0.3013,-0.0974,0.0842,0.024700000000000003,0.15689999999999998,0.057300000000000004,0.0004
AOS US Equity,2022-01-27,2021-10-28,2022-04-28,0.87,0.1328,28.71,0.35424528301886804,1,1,6,3.0,0.0151,0.013600000000000001,0.1335,0.121,0.20670000000000002,0.09140000000000001,0.026000000000000002,0.0161,0.0294
KHC US Equity,2020-07-30,2020-04-30,2020-10-29,0.8,0.23079999999999998,11.31,0.27941176470588247,0,1,3,1.0,-0.0332,0.0264,0.11939999999999999,0.2402,0.1168,0.0788,0.204,0.09140000000000001,0.12359999999999999
DG US Equity,2020-08-27,2020-05-28,2020-12-03,3.12,0.27190000000000003,20.7,-0.1547570436913025,0,1,2,2.0,-0.013500000000000002,0.013999999999999999,0.0415,0.009000000000000001,0.032799999999999996,0.0322,0.3196,-0.0417,0.1419
CAG US Equity,2021-10-07,2021-07-13,2022-01-06,0.5,0.0373,13.3,-0.06073446327683607,0,1,3,2.0,-0.0075,0.113,0.049100000000000005,0.1912,0.2,0.08779999999999999,0.0204,0.0087,-0.055999999999999994
LEN US Equity,2022-03-16,2021-12-15,2022-06-21,2.7,0.0405,5.84,-0.24935732647814912,1,1,2,0.0,0.0088,0.1618,0.1246,0.114,0.2705,0.3722,0.026000000000000002,0.0632,0.1253
NEM US Equity,2021-02-18,2020-10-29,2021-04-29,1.06,0.11460000000000001,21.86,-0.2971061093247589,1,1,0,3.0,0.006500000000000001,0.0353,-0.2241,-0.2593,-0.035,0.015600000000000001,-0.1848,0.0024,-0.07730000000000001
BAX US Equity,2022-02-17,2021-10-28,2022-04-28,1.04,0.010700000000000001,27.34,0.012967765839199785,0,1,3,3.0,-0.0274,0.018500000000000003,0.23870000000000002,0.0855,0.1943,-0.059800000000000006,0.0024,-0.0023,0.1467
ADP US Equity,2022-10-26,2022-07-27,2023-01-25,1.86,0.0322,31.11,0.045714285714285596,0,1,3,2.0,-0.011000000000000001,0.0557,0.0165,0.0334,0.0143,0.027200000000000002,0.0334,0.0294,0.0134
AOS US Equity,2020-10-29,2020-07-30,2021-01-28,0.66,0.2766,26.53,0.0473746545598106,1,1,6,2.0,0.0373,0.026000000000000002,0.0161,0.0294,0.1328,0.2059,0.1231,0.0526,0.265
JNPR US Equity,2023-04-25,2023-01-31,2023-07-27,0.48,0.11630000000000001,23.9,-0.05045689312673829,0,1,1,0.0,-0.030299999999999997,0.067,0.11689999999999999,0.0458,-0.2723,-0.284,-0.0424,0.0929,0.0623
DOW US Equity,2021-07-22,2021-04-22,2021-10-21,2.72,0.10880000000000001,14.19,-0.6693078536471685,1,1,0,1.0,0.0126,0.087,0.5590999999999999,-0.2,0.0393,0.07690000000000001,0.1315,0.0675,0.0759
XEL US Equity,2020-07-30,2020-05-07,2020-10-29,0.54,0.1273,23.41,0.005584192439862523,1,1,8,1.0,0.0039000000000000003,-0.005,0.032400000000000005,0.0052,-0.044800000000000006,0.045,0.102,0.0,0.07339999999999999
NXPI US Equity,2020-07-27,2020-04-27,2020-10-26,0.928,0.0727,11400.0,122.7247666594313,0,1,7,1.0,-0.0416,0.0387,0.049699999999999994,0.18109999999999998,0.0315,0.0506,0.0409,0.049699999999999994,0.1127
IPG US Equity,2021-10-21,2021-07-21,2022-02-10,0.63,0.2883,14.91,0.08278867102396514,0,1,1,2.0,-0.0245,-0.0358,0.2191,0.1411,-0.1159,0.08289999999999999,0.07139999999999999,0.1809,0.0111
V US Equity,2023-01-26,2022-10-25,2023-04-25,2.18,0.08779999999999999,27.23,0.08529294539657228,1,1,5,3.0,0.029900000000000003,0.0331,0.05,-0.0029,0.0291,0.0282,0.0383,0.023700000000000002,0.0513
EXR US Equity,2023-05-02,2023-02-22,2023-08-03,1.46,-0.0014000000000000002,25.86,0.11754537597234216,0,0,5,0.0,-0.026099999999999998,0.23199999999999998,0.13140000000000002,-0.1889,-0.1611,-0.027000000000000003,-0.1479,0.1124,-0.026600000000000002
BR US Equity,2021-02-02,2020-10-30,2021-05-04,0.73,0.0504,30.22,0.09651669085631354,1,1,7,3.0,0.0029,0.0066,-0.0455,0.0095,0.0483,-0.0049,0.11689999999999999,0.0014000000000000002,0.0482
HBAN US Equity,2020-10-22,2020-07-23,2021-01-22,0.27,0.0757,12.92,0.11571675302245255,1,1,5,2.0,0.0712,0.0104,0.0682,0.06309999999999999,0.0227,-0.0141,0.1628,0.4815,-0.0785
NEM US Equity,2022-04-22,2022-02-24,2022-07-25,0.69,-0.035,32.17,0.30719219829337674,0,0,0,0.0,-0.033,0.4436,0.17920000000000003,-0.084,-0.2235,0.2121,0.0353,-0.2241,-0.2593
LNT US Equity,2021-11-04,2021-08-05,2022-02-17,1.02,0.0692,22.13,-0.011612326931666028,1,1,8,2.0,0.0138,0.1182,0.0702,-0.1059,-0.0275,-0.0864,0.08810000000000001,0.0754,-0.0169
NUE US Equity,2022-10-20,2022-07-21,2023-01-26,6.5,-0.028399999999999998,4.04,0.286624203821656,1,0,0,3.0,0.024900000000000002,-0.026099999999999998,0.07719999999999999,-0.038599999999999995,0.0968,0.08289999999999999,0.044000000000000004,0.1552,0.16649999999999998
GOOGL US Equity,2020-07-30,2020-04-28,2020-10-29,0.519,-0.026699999999999998,31.65,0.3127333056822894,0,0,1,1.0,-0.032799999999999996,-0.156,0.0944,0.2281,0.0512,0.2324,0.4836,0.09230000000000001,0.1672
PEG US Equity,2023-05-02,2023-02-21,2023-08-01,1.39,0.145,17.64,0.0017035775127769437,0,1,8,0.0,-0.0052,0.0092,0.014499999999999999,0.0333,0.014499999999999999,-0.0023,0.0365,0.1258,0.1182
CLX US Equity,2021-08-03,2021-04-30,2021-11-01,0.95,-0.2776,24.78,0.1217745586238117,0,0,3,1.0,-0.0946,0.4359,0.2531,0.4985,0.2253,0.006500000000000001,0.41009999999999996,-0.2029,0.1725
MU US Equity,2021-12-20,2021-09-28,2022-03-29,2.16,0.0208,13.42,0.05090054815974954,1,1,7,3.0,0.1054,0.0471,0.094,0.1001,-2.0317,-2.0769,0.061500000000000006,0.057999999999999996,0.0738
TFC US Equity,2021-07-15,2021-04-15,2021-10-15,1.55,0.35369999999999996,11.81,-0.13732651570489407,1,1,5,1.0,0.0263,-0.0855,-0.08220000000000001,0.009300000000000001,0.0073,0.0471,0.2059,0.1414,0.2065
TYL US Equity,2023-07-26,2023-04-26,2023-11-01,2.01,0.0669,105.17,0.10021968825190908,0,1,7,1.0,-0.0613,0.0464,0.08810000000000001,-0.0008,0.0358,0.0426,0.0774,0.015,0.0797
TRGP US Equity,2023-02-22,2022-11-03,2023-05-04,1.42,-0.0014000000000000002,14.13,-0.04462474645030412,1,0,4,3.0,0.031,-0.203,0.1305,0.061,-0.054000000000000006,-0.12710000000000002,-0.2167,0.1943,-0.9799
MAR US Equity,2021-02-18,2020-11-06,2021-05-10,0.12,0.061900000000000004,549.67,2.7997373150836444,1,1,2,3.0,0.0049,0.0705,-0.0018,0.1458,0.3602,0.30920000000000003,0.002,0.6916,1.0408
